USAF,WBAN,YR--MODAHRMN,DIR,SPD,GUS,CLG,SKC,L,M,H,VSB,MW,MW,MW,MW,AW,AW,AW,AW,W,TEMP,DEWP,SLP,ALT,STP,MAX,MIN,PCP01,PCP06,PCP24,PCPXX,SD
725053,94728,201309180751.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,53,43,1027.3,30.36,1022.3,***,***,0,*****,*****,*****,**
725053,94728,201309180851.00,300,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,41,1027.2,30.36,1022.3,***,***,0,*****,*****,*****,**
725053,94728,201309180951.00,290,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,53,41,1027.1,30.36,1022.3,***,***,0,*****,*****,*****,**
725053,94728,201309181051.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,51,41,1027.3,30.36,1022.3,***,***,0,*****,*****,*****,**
725053,94728,201309181151.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,41,1027.4,30.37,1022.6,55,51,0,*****,*****,*****,**
725053,94728,201309181251.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,41,1027.2,30.36,1022.3,***,***,0,*****,*****,*****,**
725053,94728,201309181351.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,41,1027.2,30.36,1022.3,***,***,0,*****,*****,*****,**
725053,94728,201309181451.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,62,41,1026.7,30.35,1021.9,***,***,0,*****,*****,*****,**
725053,94728,201309181551.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,66,40,1026.1,30.33,1021.3,***,***,0,*****,*****,*****,**
725053,94728,201309181651.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,69,41,1025.2,30.3,1020.3,***,***,0,*****,*****,*****,**
725053,94728,201309181751.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,39,1024.4,30.28,1019.6,70,54,0,*****,*****,*****,**
725053,94728,201309181851.00,990,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,41,1023.8,30.26,1018.9,***,***,0,*****,*****,*****,**
725053,94728,201309181951.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,70,41,1023.1,30.24,1018.2,***,***,0,*****,*****,*****,**
725053,94728,201309182051.00,***,***,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,70,39,1022.8,30.23,1017.9,***,***,0,*****,*****,*****,**
725053,94728,201309182151.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,67,46,1022.6,30.23,1017.9,***,***,0,*****,*****,*****,**
725053,94728,201309182251.00,160,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,48,1022.5,30.22,1017.6,***,***,0,*****,*****,*****,**
725053,94728,201309182351.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,50,1022.6,30.23,1017.9,72,62,0,*****,*****,*****,**
725053,94728,201309190051.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,50,1022.7,30.23,1017.9,***,***,0,*****,*****,*****,**
725053,94728,201309190151.00,240,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,49,1022.7,30.23,1017.9,***,***,0,*****,*****,*****,**
725053,94728,201309190251.00,990,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,50,1022.8,30.23,1017.9,***,***,0,*****,*****,*****,**
725053,94728,201309190351.00,250,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,49,1022.5,30.22,1017.6,***,***,0,*****,*****,*****,**
725053,94728,201309190451.00,990,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,50,1022.5,30.22,1017.6,72,51,0,*****,*****,*****,**
725053,94728,201309190459.00,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,72,***,*****,*****,0,*****,0
725053,94728,201309190551.00,260,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,58,49,1022.5,30.22,1017.6,63,58,0,*****,*****,*****,**
725053,94728,201309190651.00,250,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,57,47,1022.2,30.21,1017.2,***,***,0,*****,*****,*****,**
725053,94728,201309190751.00,260,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,57,47,1021.7,30.2,1016.9,***,***,0,*****,*****,*****,**
725053,94728,201309190851.00,***,***,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,57,47,1021.8,30.2,1016.9,***,***,0,*****,*****,*****,**
725053,94728,201309190951.00,270,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,56,47,1021.8,30.2,1016.9,***,***,0,*****,*****,*****,**
725053,94728,201309191051.00,280,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,45,1022,30.21,1017.2,***,***,0,*****,*****,*****,**
725053,94728,201309191151.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,57,45,1021.9,30.21,1017.2,58,55,0,*****,*****,*****,**
725053,94728,201309191251.00,260,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,60,44,1021.8,30.2,1016.9,***,***,0,*****,*****,*****,**
725053,94728,201309191351.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,45,1022,30.21,1017.2,***,***,0,*****,*****,*****,**
725053,94728,201309191451.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,67,46,1021.5,30.19,1016.6,***,***,0,*****,*****,*****,**
725053,94728,201309191551.00,270,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,72,45,1021.1,30.18,1016.2,***,***,0,*****,*****,*****,**
725053,94728,201309191651.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,74,45,1020.7,30.17,1015.9,***,***,0,*****,*****,*****,**
725053,94728,201309191751.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,77,47,1019.9,30.14,1014.9,78,57,0,*****,*****,*****,**
725053,94728,201309191851.00,990,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,77,45,1019.2,30.12,1014.2,***,***,0,*****,*****,*****,**
725053,94728,201309191951.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,76,44,1018.8,30.11,1013.9,***,***,0,*****,*****,*****,**
725053,94728,201309192051.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,74,48,1018.5,30.1,1013.5,***,***,0,*****,*****,*****,**
725053,94728,201309192151.00,990,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,71,50,1018.5,30.1,1013.5,***,***,0,*****,*****,*****,**
725053,94728,201309192251.00,180,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,52,1018.8,30.11,1013.9,***,***,0,*****,*****,*****,**
725053,94728,201309192351.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,66,51,1019.1,30.12,1014.2,78,66,0,*****,*****,*****,**
725053,94728,201309200051.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,65,53,1019.4,30.13,1014.5,***,***,0,*****,*****,*****,**
725053,94728,201309200151.00,***,0,***,722,CLR,*,*,*,9.1,**,**,**,**,**,**,**,**,*,65,54,1019.3,30.13,1014.5,***,***,0,*****,*****,*****,**
725053,94728,201309200251.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,65,54,1018.9,30.12,1014.2,***,***,0,*****,*****,*****,**
725053,94728,201309200351.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,53,1018.7,30.11,1013.9,***,***,0,*****,*****,*****,**
725053,94728,201309200451.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,53,1018.5,30.1,1013.5,78,55,0,*****,*****,*****,**
725053,94728,201309200459.00,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,78,***,*****,*****,0,*****,0
725053,94728,201309200551.00,***,***,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,62,53,1018.6,30.11,1013.9,***,***,0,*****,*****,*****,**
725053,94728,201309200651.00,260,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,62,53,1018.7,30.11,1013.9,***,***,0,*****,*****,*****,**
725053,94728,201309200751.00,260,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,53,1018.7,30.11,1013.9,***,***,0,*****,*****,*****,**
725053,94728,201309200851.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,53,1018.6,30.11,1013.9,***,***,0,*****,*****,*****,**
725053,94728,201309200951.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,60,53,1018.6,30.11,1013.9,***,***,0,*****,*****,*****,**
725053,94728,201309201051.00,250,6,***,722,CLR,*,*,*,9.1,**,**,**,**,**,**,**,**,*,60,54,1018.8,30.11,1013.9,***,***,0,*****,*****,*****,**
725053,94728,201309201151.00,***,0,***,722,CLR,*,*,*,9.1,**,**,**,**,**,**,**,**,*,62,54,1018.8,30.11,1013.9,62,60,0,*****,*****,*****,**
725053,94728,201309201251.00,***,0,***,722,CLR,*,*,*,8,**,**,**,**,**,**,**,**,*,67,54,1018.8,30.11,1013.9,***,***,0,*****,*****,*****,**
725053,94728,201309201351.00,990,3,***,722,CLR,*,*,*,8,**,**,**,**,**,**,**,**,*,68,55,1018.9,30.12,1014.2,***,***,0,*****,*****,*****,**
725053,94728,201309201451.00,260,5,***,722,CLR,*,*,*,8,**,**,**,**,**,**,**,**,*,72,55,1019,30.12,1014.2,***,***,0,*****,*****,*****,**
725053,94728,201309201551.00,***,0,***,722,CLR,*,*,*,9.1,**,**,**,**,**,**,**,**,*,75,55,1018.1,30.09,1013.2,***,***,0,*****,*****,*****,**
725053,94728,201309201651.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,78,54,1017.9,30.09,1013.2,***,***,0,*****,*****,*****,**
725053,94728,201309201751.00,270,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,78,54,1017.1,30.06,1012.2,79,63,0,*****,*****,*****,**
725053,94728,201309201851.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,78,54,1016.6,30.05,1011.8,***,***,0,*****,*****,*****,**
725053,94728,201309201951.00,990,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,76,54,1016.4,30.04,1011.5,***,***,0,*****,*****,*****,**
725053,94728,201309202051.00,990,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,73,54,1016.5,30.05,1011.8,***,***,0,*****,*****,*****,**
725053,94728,201309202151.00,990,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,71,54,1016.5,30.05,1011.8,***,***,0,*****,*****,*****,**
725053,94728,201309202251.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,55,1016.3,30.04,1011.5,***,***,0,*****,*****,*****,**
725053,94728,201309202351.00,990,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,67,56,1016.2,30.04,1011.5,79,67,0,*****,*****,*****,**
725053,94728,201309210051.00,990,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,67,56,1016.3,30.04,1011.5,***,***,0,*****,*****,*****,**
725053,94728,201309210151.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,66,57,1016.3,30.04,1011.5,***,***,0,*****,*****,*****,**
725053,94728,201309210251.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,65,57,1016.5,30.05,1011.8,***,***,0,*****,*****,*****,**
725053,94728,201309210351.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,65,57,1016.4,30.04,1011.5,***,***,0,*****,*****,*****,**
725053,94728,201309210451.00,260,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,57,1016.5,30.04,1011.5,79,60,0,*****,*****,*****,**
725053,94728,201309210459.00,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,79,***,*****,*****,0,*****,0
725053,94728,201309210551.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,57,1016.4,30.04,1011.5,67,63,0,*****,*****,*****,**
725053,94728,201309210651.00,***,0,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,63,57,1015.8,30.02,1010.8,***,***,0,*****,*****,*****,**
725053,94728,201309210751.00,***,0,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,62,56,1015,30,1010.1,***,***,0,*****,*****,*****,**
725053,94728,201309210851.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,56,1015,30,1010.1,***,***,0,*****,*****,*****,**
725053,94728,201309210951.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,56,1014.8,30,1010.1,***,***,0,*****,*****,*****,**
725053,94728,201309211051.00,***,0,***,43,***,*,*,*,10,**,**,**,**,**,**,**,**,*,63,56,1015.1,30,1010.1,***,***,0,*****,*****,*****,**
725053,94728,201309211151.00,***,0,***,33,***,*,*,*,10,**,**,**,**,**,**,**,**,*,64,57,1014.9,30,1010.1,64,61,0,*****,*****,*****,**
725053,94728,201309211202.00,***,0,***,28,***,*,*,*,10,**,**,**,**,**,**,**,**,*,65,58,******,30,1010.1,***,***,*****,*****,*****,*****,**
725053,94728,201309211251.00,990,5,***,23,***,*,*,*,10,**,**,**,**,**,**,**,**,*,67,59,1014.3,29.98,1009.5,***,***,0,*****,*****,*****,**
725053,94728,201309211351.00,***,0,***,15,***,*,*,*,10,**,**,**,**,**,**,**,**,*,67,59,1013.6,29.96,1008.8,***,***,0,*****,*****,*****,**
725053,94728,201309211451.00,990,3,***,17,***,*,*,*,10,**,**,**,**,**,**,**,**,*,69,61,1012.7,29.93,1007.8,***,***,0,*****,*****,*****,**
725053,94728,201309211551.00,990,3,***,17,***,*,*,*,10,**,**,**,**,**,**,**,**,*,71,63,1011.9,29.91,1007.1,***,***,0,*****,*****,*****,**
725053,94728,201309211651.00,990,7,***,15,***,*,*,*,10,**,**,**,**,**,**,**,**,*,72,64,1011.1,29.89,1006.4,***,***,0,*****,*****,*****,**
725053,94728,201309211751.00,990,8,22,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,76,62,1009.8,29.85,1005.1,77,67,0,*****,*****,*****,**
725053,94728,201309211851.00,990,13,23,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,76,62,1008.9,29.82,1004.1,***,***,0,*****,*****,*****,**
725053,94728,201309211951.00,990,9,22,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,75,62,1008.2,29.8,1003.4,***,***,0,*****,*****,*****,**
725053,94728,201309212051.00,990,10,24,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,74,63,1007.9,29.79,1003.1,***,***,0,*****,*****,*****,**
725053,94728,201309212151.00,***,***,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,72,64,1007.6,29.78,1002.7,***,***,0,*****,*****,*****,**
725053,94728,201309212234.00,990,10,***,15,***,*,*,*,10,**,**,**,**,**,**,**,**,*,71,64,******,29.77,1002.4,***,***,*****,*****,*****,*****,**
725053,94728,201309212244.00,200,9,16,14,***,*,*,*,10,**,**,**,**,**,**,**,**,*,71,64,******,29.76,1002.1,***,***,*****,*****,*****,*****,**
725053,94728,201309212251.00,180,10,18,14,***,*,*,*,10,**,**,**,**,**,**,**,**,*,71,64,1006.9,29.76,1002.1,***,***,0,*****,*****,*****,**
725053,94728,201309212351.00,990,5,***,11,***,*,*,*,10,**,**,**,**,**,**,**,**,*,71,65,1007,29.76,1002.1,77,71,0,*****,*****,*****,**
725053,94728,201309220051.00,***,***,***,11,***,*,*,*,10,**,**,**,**,**,**,**,**,*,71,66,1006.5,29.75,1001.7,***,***,0,*****,*****,*****,**
725053,94728,201309220151.00,990,7,***,11,***,*,*,*,10,**,**,**,**,**,**,**,**,*,71,66,1005.8,29.73,1001,***,***,0,T*****,*****,*****,**
725053,94728,201309220251.00,***,0,***,11,***,*,*,*,6,**,**,**,**,61,10,**,**,*,70,66,1005.5,29.72,1000.7,***,***,0.02,*****,*****,0,T**
725053,94728,201309220305.00,990,5,***,11,***,*,*,*,1.8,**,**,**,**,63,10,**,**,*,70,67,******,29.72,1000.7,***,***,0.04,*****,*****,*****,**
725053,94728,201309220319.00,990,6,***,11,***,*,*,*,3,**,**,**,**,61,10,**,**,*,69,67,******,29.71,1000.4,***,***,0.11,*****,*****,*****,**
725053,94728,201309220351.00,990,5,***,10,***,*,*,*,4,**,**,**,**,61,10,**,**,*,69,67,1005,29.71,1000.4,***,***,0.19,*****,*****,*****,**
725053,94728,201309220355.00,990,5,***,10,***,*,*,*,1.5,**,**,**,**,63,10,**,**,*,69,67,******,29.7,1000,***,***,0.01,*****,*****,*****,**
725053,94728,201309220401.00,990,3,***,12,***,*,*,*,0.5,**,**,**,**,63,30,**,**,*,69,67,******,29.7,1000,***,***,0.1,*****,*****,*****,**
725053,94728,201309220416.00,990,9,18,22,***,*,*,*,1,**,**,**,**,62,10,**,**,*,69,67,******,29.69,999.7,***,***,0.45,*****,*****,*****,**
725053,94728,201309220421.00,***,***,***,36,***,*,*,*,2,**,**,**,**,62,10,**,**,*,68,67,******,29.69,999.7,***,***,*****,*****,*****,*****,**
725053,94728,201309220430.00,990,3,***,70,***,*,*,*,3,**,**,**,**,62,10,**,**,*,68,67,******,29.69,999.7,***,***,0.49,*****,*****,*****,**
725053,94728,201309220451.00,230,7,***,60,***,*,*,*,2.5,**,**,**,**,62,10,**,**,*,67,65,1004.5,29.69,999.7,77,61,0.51,*****,*****,*****,**
725053,94728,201309220459.00,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,77,***,*****,*****,0.72,*****,0
725053,94728,201309220501.00,990,7,***,28,***,*,*,*,2,**,**,**,**,62,10,**,**,*,67,64,******,29.69,999.7,***,***,*****,*****,*****,*****,**
725053,94728,201309220510.00,310,6,***,23,***,*,*,*,1.8,**,**,**,**,63,10,**,**,*,66,64,******,29.7,1000,***,***,0.09,*****,*****,*****,**
725053,94728,201309220516.00,990,5,***,23,***,*,*,*,3,**,**,**,**,62,10,**,**,*,65,62,******,29.7,1000,***,***,0.1,*****,*****,*****,**
725053,94728,201309220525.00,***,0,***,33,***,*,*,*,2.5,**,**,**,**,63,10,**,**,*,64,62,******,29.7,1000,***,***,0.12,*****,*****,*****,**
725053,94728,201309220544.00,***,0,***,55,***,*,*,*,4,**,**,**,**,62,10,**,**,*,64,62,******,29.7,1000,***,***,0.19,*****,*****,*****,**
725053,94728,201309220551.00,***,0,***,60,***,*,*,*,5,**,**,**,**,61,10,**,**,*,64,62,1004.7,29.7,1000,71,64,0.18,0.89,*****,*****,**
725053,94728,201309220603.00,280,3,***,55,***,*,*,*,2.5,**,**,**,**,63,10,**,**,*,64,62,******,29.7,1000,***,***,0.02,*****,*****,*****,**
725053,94728,201309220614.00,280,7,***,44,***,*,*,*,1.5,**,**,**,**,63,10,**,**,*,64,61,******,29.72,1000.7,***,***,0.08,*****,*****,*****,**
725053,94728,201309220629.00,330,3,***,45,***,*,*,*,3,**,**,**,**,62,10,**,**,*,64,61,******,29.7,1000,***,***,0.18,*****,*****,*****,**
725053,94728,201309220651.00,990,3,***,70,***,*,*,*,4,**,**,**,**,62,10,**,**,*,63,60,1004.9,29.7,1000,***,***,0.24,*****,*****,*****,**
725053,94728,201309220751.00,990,3,***,110,***,*,*,*,10,**,**,**,**,61,**,**,**,*,63,60,1004.4,29.69,999.7,***,***,0.02,*****,*****,*****,**
725053,94728,201309220851.00,270,5,***,50,***,*,*,*,10,**,**,**,**,**,**,**,**,*,63,60,1005.7,29.73,1001,***,***,0.01,*****,*****,0.28,**
725053,94728,201309220951.00,290,5,***,65,***,*,*,*,10,**,**,**,**,**,**,**,**,*,63,59,1005.6,29.72,1000.7,***,***,0,*****,*****,*****,**
725053,94728,201309221051.00,290,7,***,80,***,*,*,*,10,**,**,**,**,**,**,**,**,*,62,59,1006.3,29.74,1001.4,***,***,0,*****,*****,*****,**
725053,94728,201309221151.00,990,9,***,70,***,*,*,*,10,**,**,**,**,**,**,**,**,*,61,55,1007,29.76,1002.1,63,61,0,0.28,1.17,*****,**
725053,94728,201309221251.00,990,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,60,51,1007.6,29.78,1002.7,***,***,0,*****,*****,*****,**
725053,94728,201309221351.00,990,9,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,62,48,1008,29.79,1003.1,***,***,0,*****,*****,*****,**
725053,94728,201309221451.00,990,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,65,47,1008.1,29.8,1003.4,***,***,0,*****,*****,*****,**
725053,94728,201309221551.00,990,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,67,47,1008.1,29.8,1003.4,***,***,0,*****,*****,*****,**
725053,94728,201309221651.00,990,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,68,45,1008.3,29.8,1003.4,***,***,0,*****,*****,*****,**
725053,94728,201309221751.00,310,9,18,48,***,*,*,*,10,**,**,**,**,**,**,**,**,*,68,44,1008,29.79,1003.1,69,59,0,*****,*****,*****,**
725053,94728,201309221851.00,990,3,18,50,***,*,*,*,10,**,**,**,**,**,**,**,**,*,68,44,1008.1,29.8,1003.4,***,***,0,*****,*****,*****,**
725053,94728,201309221951.00,990,3,***,50,***,*,*,*,10,**,**,**,**,**,**,**,**,*,67,44,1008.3,29.8,1003.4,***,***,0,*****,*****,*****,**
725053,94728,201309222051.00,990,7,21,55,***,*,*,*,10,**,**,**,**,**,**,**,**,*,66,42,1008.6,29.81,1003.7,***,***,0,*****,*****,*****,**
725053,94728,201309222151.00,990,3,***,55,***,*,*,*,10,**,**,**,**,**,**,**,**,*,64,42,1009.2,29.83,1004.4,***,***,0,*****,*****,*****,**
725053,94728,201309222251.00,990,11,20,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,42,1009.9,29.85,1005.1,***,***,0,*****,*****,*****,**
725053,94728,201309222351.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,42,1010.9,29.88,1006.1,69,61,0,*****,*****,*****,**
725053,94728,201309230051.00,990,8,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,43,1011.6,29.9,1006.8,***,***,0,*****,*****,*****,**
725053,94728,201309230151.00,990,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,58,42,1012.3,29.92,1007.5,***,***,0,*****,*****,*****,**
725053,94728,201309230251.00,990,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,57,39,1013,29.94,1008.1,***,***,0,*****,*****,*****,**
725053,94728,201309230351.00,990,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,40,1013.1,29.95,1008.5,***,***,0,*****,*****,*****,**
725053,94728,201309230451.00,990,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,40,1013.3,29.95,1008.5,69,54,0,*****,*****,*****,**
725053,94728,201309230459.00,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,69,***,*****,*****,0.45,*****,0
725053,94728,201309230551.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,53,39,1013.6,29.96,1008.8,61,53,0,*****,*****,*****,**
725053,94728,201309230651.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,40,1013.6,29.96,1008.8,***,***,0,*****,*****,*****,**
725053,94728,201309230751.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,40,1013.9,29.97,1009.1,***,***,0,*****,*****,*****,**
725053,94728,201309230851.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,51,42,1014.3,29.98,1009.5,***,***,0,*****,*****,*****,**
725053,94728,201309230951.00,990,3,***,35,***,*,*,*,10,**,**,**,**,**,**,**,**,*,53,41,1014.9,30,1010.1,***,***,0,*****,*****,*****,**
725053,94728,201309231051.00,20,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,51,40,1015.7,30.02,1010.8,***,***,0,*****,*****,*****,**
725053,94728,201309231151.00,990,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,51,39,1016.2,30.04,1011.5,53,50,0,*****,*****,*****,**
725053,94728,201309231251.00,990,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,38,1016.4,30.04,1011.5,***,***,0,*****,*****,*****,**
725053,94728,201309231351.00,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,38,1016.4,30.04,1011.5,***,***,0,*****,*****,*****,**
725053,94728,201309231451.00,990,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,57,37,1016,30.03,1011.2,***,***,0,*****,*****,*****,**
725053,94728,201309231551.00,990,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,60,38,1015.8,30.03,1011.2,***,***,0,*****,*****,*****,**
725053,94728,201309231651.00,990,9,18,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,63,39,1015.6,30.02,1010.8,***,***,0,*****,*****,*****,**
725053,94728,201309231751.00,***,***,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,63,39,1015.2,30.01,1010.5,***,***,0,*****,*****,*****,**
725053,94728,201309231851.00,990,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,65,39,1014.7,29.99,1009.8,***,***,0,*****,*****,*****,**
725053,94728,201309231951.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,66,40,1014.5,29.99,1009.8,***,***,0,*****,*****,*****,**
725053,94728,201309232051.00,990,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,65,40,1014.6,29.99,1009.8,***,***,0,*****,*****,*****,**
725053,94728,201309232151.00,***,***,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,64,40,1015.2,30.01,1010.5,***,***,0,*****,*****,*****,**
725053,94728,201309232251.00,990,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,62,41,1015.5,30.02,1010.8,***,***,0,*****,*****,*****,**
725053,94728,201309232351.00,990,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,61,42,1016,30.03,1011.2,66,61,0,*****,*****,*****,**
725053,94728,201309240051.00,990,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,42,1016.6,30.05,1011.8,***,***,0,*****,*****,*****,**
725053,94728,201309240151.00,***,***,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,56,41,1017.1,30.06,1012.2,***,***,0,*****,*****,*****,**
725053,94728,201309240251.00,360,9,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,41,1017.6,30.08,1012.8,***,***,0,*****,*****,*****,**
